Worm_RPM,Input_Torque,Output_Torque,Motor_Current,Oil_Temp,Ambient_Temp,Axial_Vib,Radial_Vib,Cu_PPM,Fe_PPM,Efficiency_Calc,Friction_Coeff,Backlash,Failure_Label,Fault_Type,RUL_Cycles
1553.0,70.57,2212.77,24.15,72.8,28.34,4.567,2.371,79.73,9.17,0.7839,0.041,0.132,Minor Fault,General Degredation,51759
1151.4,61.27,1941.19,21.98,52.32,20.85,4.175,1.275,37.98,10.16,0.7921,0.0423,0.1235,Minor Fault,General Degredation,94137
3322.5,78.38,2742.85,22.74,85.46,20.97,4.009,2.727,16.17,8.37,0.8749,0.02,0.0888,Minor Fault,General Degredation,157885
3331.1,66.08,2111.63,22.99,109.37,27.28,4.567,1.838,65.77,8.71,0.7989,0.0396,0.131,Major Fault,Thermal Breakdown,24578
2609.4,75.12,2385.57,24.68,98.8,25.02,5.108,2.239,73.79,10.64,0.7939,0.044,0.137,Major Fault,Thermal Breakdown,24271
1815.4,47.06,1507.65,18.52,58.69,24.58,3.64,1.402,63.2,9.04,0.8008,0.0413,0.13,Minor Fault,General Degredation,78553
1842.9,66.92,2127.98,21.83,74.06,26.76,4.295,2.167,41.42,8.81,0.795,0.0393,0.1189,Minor Fault,General Degredation,54354
2860.1,67.54,2223.61,21.28,85.99,23.4,4.138,1.407,43.58,6.65,0.8231,0.0299,0.0972,Minor Fault,General Degredation,69741
3322.2,36.83,1241.7,13.5,69.14,35.36,3.923,1.451,39.15,9.11,0.8429,0.0269,0.1033,No Fault,Healthy,133114
3295.1,82.6,2715.03,26.12,119.13,28.23,4.062,2.416,36.37,17.91,0.8217,0.0347,0.1303,Major Fault,Thermal Breakdown,26961
3005.7,42.6,1469.92,13.68,47.74,15.07,3.609,1.776,30.49,9.22,0.8627,0.0219,0.0898,No Fault,Healthy,421523
2633.5,40.52,1297.61,17.4,60.47,20.53,3.85,0.943,60.7,8.58,0.8007,0.0396,0.1255,Minor Fault,General Degredation,80447
1127.2,17.27,580.28,10.25,28.41,21.95,3.157,1.108,33.24,23.81,0.84,0.0316,0.1258,No Fault,Healthy,571713
1336.4,67.11,2101.22,22.91,50.97,17.7,4.009,1.877,41.9,14.8,0.7828,0.042,0.1482,Minor Fault,General Degredation,100535
3326.1,35.35,1162.96,14.09,61.0,22.24,3.574,1.358,63.91,7.66,0.8224,0.0344,0.1264,No Fault,Healthy,104732
2537.4,52.25,1805.85,15.93,59.09,24.75,3.129,1.901,28.1,12.05,0.8641,0.0206,0.0963,No Fault,Healthy,310973
924.8,72.57,2438.2,22.11,46.02,27.47,3.694,1.741,34.32,26.36,0.84,0.0302,0.1056,No Fault,Healthy,238626
1174.0,62.88,2016.87,21.68,53.26,20.74,4.956,2.156,41.88,15.7,0.8019,0.0419,0.1245,Minor Fault,General Degredation,92399
2691.5,50.64,1563.67,20.16,88.61,30.36,5.185,1.342,61.84,16.02,0.7719,0.0478,0.1446,Minor Fault,General Degredation,25744
913.7,36.14,1208.73,14.37,36.76,24.26,2.919,1.462,36.98,18.75,0.8362,0.0373,0.1112,No Fault,Healthy,245029
1334.2,58.39,1843.89,20.53,62.91,33.12,4.022,2.15,55.52,10.72,0.7895,0.0425,0.1507,Minor Fault,General Degredation,64502
2381.6,72.83,2327.06,24.08,88.31,21.17,4.83,2.347,34.33,23.24,0.7988,0.0382,0.1159,Minor Fault,General Degredation,40329
2768.1,70.51,2335.59,22.36,85.57,20.73,4.276,1.626,44.07,10.75,0.8281,0.0378,0.1248,Minor Fault,General Degredation,44025
2660.3,86.8,2874.46,26.55,107.31,29.74,5.223,2.483,153.17,10.7,0.8279,0.0319,0.1186,Major Fault,Thermal Breakdown,39580
1505.5,50.2,1587.41,18.4,67.21,38.06,4.365,1.667,35.41,15.04,0.7906,0.0397,0.1403,Minor Fault,General Degredation,64794
2822.9,40.24,1319.89,15.8,57.43,20.15,3.79,1.449,44.44,11.4,0.8199,0.0339,0.1209,Minor Fault,General Degredation,121394
1540.6,64.65,1916.46,24.28,75.74,25.72,4.565,2.008,45.38,12.04,0.7411,0.0538,0.1695,Minor Fault,General Degredation,27789
1778.6,63.17,2096.17,21.18,58.69,21.65,3.244,1.897,63.52,12.85,0.8296,0.0332,0.1187,No Fault,Healthy,121388
2915.5,59.93,1904.23,21.25,90.82,23.74,3.47,1.553,57.33,9.16,0.7944,0.0418,0.1489,Minor Fault,General Degredation,31813
2654.0,48.8,1648.82,16.75,60.11,21.91,4.361,1.942,34.03,6.88,0.8446,0.0293,0.0989,No Fault,Healthy,148508
3192.9,20.2,650.84,10.66,39.87,15.82,3.988,1.563,37.54,18.08,0.8055,0.038,0.1282,Minor Fault,General Degredation,200750
2675.6,44.9,1495.93,15.63,63.98,27.42,3.629,1.573,31.88,10.83,0.8329,0.0299,0.1258,No Fault,Healthy,125895
2434.4,68.36,2242.49,22.73,80.28,23.08,4.898,2.083,133.18,26.39,0.8202,0.0343,0.1205,Minor Fault,General Degredation,60678
1152.9,64.26,1914.98,23.62,56.51,23.64,4.848,2.205,50.35,17.41,0.745,0.0498,0.1559,Minor Fault,General Degredation,58017
1892.8,74.48,2417.02,24.09,68.72,18.51,4.813,2.484,43.73,12.9,0.8113,0.0395,0.1072,Minor Fault,General Degredation,62645
1616.0,65.18,1981.14,23.47,72.55,26.58,5.404,1.827,61.57,29.77,0.7599,0.0483,0.1486,Minor Fault,General Degredation,37437
1558.8,71.04,2344.2,24.12,54.6,19.43,4.692,1.554,73.43,13.6,0.825,0.0379,0.1175,No Fault,Healthy,107658
3527.1,71.47,2216.84,24.73,145.0,35.9,5.186,2.042,44.47,20.9,0.7754,0.0473,0.1489,Major Fault,Thermal Breakdown,9930
1961.4,60.31,1843.63,22.21,75.15,22.25,4.67,1.863,60.64,13.71,0.7643,0.0482,0.1507,Minor Fault,General Degredation,35348
3308.5,60.41,1895.28,21.99,110.88,27.7,4.671,1.581,65.24,16.76,0.7843,0.0471,0.133,Major Fault,Thermal Breakdown,16907
2604.1,16.37,502.15,11.35,51.29,30.14,4.2,0.726,76.02,16.41,0.767,0.0495,0.1276,Minor Fault,General Degredation,71630
3046.0,50.15,1558.91,19.69,79.35,17.88,5.028,1.963,39.06,10.11,0.7771,0.0449,0.1471,Minor Fault,General Degredation,36252
2257.1,50.8,1661.21,18.13,60.13,19.24,3.892,1.735,68.04,10.67,0.8175,0.0357,0.1395,Minor Fault,General Degredation,99921
2457.6,58.37,2019.71,19.0,58.28,23.07,3.85,1.821,20.91,6.06,0.8651,0.0258,0.1114,No Fault,Healthy,203741
2229.8,46.04,1514.1,15.36,58.14,22.94,4.27,2.289,32.33,8.34,0.8221,0.0324,0.1043,No Fault,Healthy,129934
1427.2,74.06,2337.3,25.3,60.96,20.61,4.758,2.268,39.13,20.85,0.789,0.0439,0.1341,Minor Fault,General Degredation,64395
2850.6,46.78,1438.16,19.04,76.5,19.36,4.984,1.354,50.36,13.32,0.7686,0.0511,0.1532,Minor Fault,General Degredation,30099
1658.1,76.54,2394.01,25.56,83.64,29.13,5.69,1.858,40.39,16.81,0.782,0.0449,0.1457,Minor Fault,General Degredation,32667
965.7,45.58,1474.73,16.45,40.23,22.3,3.97,1.016,34.14,11.64,0.8088,0.0369,0.1201,Minor Fault,General Degredation,209276
2642.8,50.94,1634.53,18.08,66.81,18.84,3.332,1.078,33.62,12.88,0.8021,0.0357,0.1165,Minor Fault,General Degredation,80991
1378.2,49.8,1608.97,17.4,45.42,19.71,4.537,1.94,117.19,8.66,0.8077,0.0403,0.1105,Minor Fault,General Degredation,137251
3439.2,52.56,1618.2,20.07,104.14,27.16,3.92,1.353,45.02,10.91,0.7697,0.0461,0.1353,Major Fault,Thermal Breakdown,19998
3475.6,77.68,2500.07,25.26,123.73,26.64,4.112,2.029,37.61,16.44,0.8046,0.0404,0.1257,Major Fault,Thermal Breakdown,18491
3370.1,55.09,1812.64,18.5,71.9,12.28,4.223,1.899,33.33,26.31,0.8225,0.035,0.1367,No Fault,Healthy,72785
1899.4,55.48,1835.09,18.99,57.68,24.6,3.322,2.214,25.72,9.78,0.827,0.0315,0.1012,No Fault,Healthy,139601
941.7,48.87,1624.1,17.37,36.7,21.28,4.517,1.374,37.0,10.56,0.8308,0.0328,0.1178,No Fault,Healthy,317816
3406.5,56.1,1874.41,18.51,89.77,32.19,3.684,2.25,42.61,12.95,0.8353,0.033,0.1157,Minor Fault,General Degredation,52447
2056.1,63.25,2084.54,22.07,77.0,33.48,5.08,1.753,44.55,12.99,0.824,0.0394,0.1438,No Fault,Healthy,50070
3510.0,56.77,1868.06,19.15,90.59,23.64,4.18,1.641,31.38,6.59,0.8226,0.0319,0.1122,Minor Fault,General Degredation,55291
3501.8,57.75,1863.38,19.45,100.09,25.27,4.315,1.13,68.42,7.66,0.8067,0.0344,0.1196,Major Fault,Thermal Breakdown,38864
3203.1,75.24,2345.54,24.66,130.59,30.09,4.545,1.998,40.42,9.64,0.7793,0.0469,0.1357,Major Fault,Thermal Breakdown,12445
1695.0,64.1,1995.26,22.88,76.01,29.32,4.491,1.295,63.86,11.69,0.7781,0.0459,0.137,Minor Fault,General Degredation,37942
1939.8,42.74,1259.3,19.47,66.02,25.82,4.263,1.492,65.16,11.98,0.7367,0.057,0.1705,Minor Fault,General Degredation,32645
3198.1,58.72,1833.36,20.65,102.77,23.7,3.183,1.757,46.85,9.75,0.7805,0.0434,0.1443,Major Fault,Thermal Breakdown,23118
1755.7,51.92,1765.6,17.13,45.26,21.17,3.548,1.719,84.55,8.64,0.8501,0.0259,0.1126,No Fault,Healthy,335306
1357.6,67.82,2272.48,19.89,62.51,36.1,3.984,1.793,31.0,5.44,0.8377,0.0246,0.1002,No Fault,Healthy,194675
2403.4,61.54,1975.12,22.25,85.64,30.44,4.633,1.203,41.39,11.32,0.8023,0.0413,0.1433,Minor Fault,General Degredation,36788
3427.6,76.95,2465.97,24.38,124.49,29.32,4.364,2.425,46.41,10.17,0.8011,0.0395,0.1271,Major Fault,Thermal Breakdown,19123
2779.3,48.9,1565.6,16.99,93.07,40.45,4.106,1.771,33.51,9.47,0.8004,0.0375,0.1166,Minor Fault,General Degredation,37999
2439.2,57.11,1949.3,18.32,63.42,25.9,4.592,2.331,31.96,16.31,0.8533,0.0282,0.1096,No Fault,Healthy,143991
1162.4,44.04,1492.27,15.25,35.74,20.72,3.33,1.346,41.89,8.99,0.8471,0.0304,0.1005,No Fault,Healthy,390277
2560.5,59.37,1787.83,22.62,95.49,22.36,4.195,1.717,47.24,13.85,0.7528,0.0508,0.1627,Minor Fault,Thermal Breakdown,19646
3573.1,36.95,1110.71,15.73,82.72,18.23,3.887,1.472,79.92,10.83,0.7515,0.0502,0.1483,Minor Fault,General Degredation,26577
1278.2,64.82,2046.58,22.34,57.13,26.5,4.258,1.667,77.01,10.61,0.7893,0.0426,0.1346,Minor Fault,General Degredation,77607
2299.5,59.17,1845.03,21.8,76.22,19.23,5.653,1.556,54.35,18.47,0.7796,0.0462,0.1225,Minor Fault,General Degredation,37031
3268.9,62.33,2090.12,19.18,89.42,27.19,2.806,1.422,27.89,6.54,0.8384,0.0285,0.0954,Minor Fault,General Degredation,70877
2900.1,71.82,2270.68,24.45,112.25,32.19,5.213,2.183,59.64,14.28,0.7904,0.0432,0.1393,Major Fault,Thermal Breakdown,19752
2781.9,63.37,2066.76,20.54,91.12,29.44,3.327,1.739,29.17,9.71,0.8153,0.0335,0.1107,Minor Fault,General Degredation,49432
2796.7,40.85,1221.58,17.94,76.94,24.4,4.331,1.279,51.12,14.6,0.7476,0.0524,0.1505,Minor Fault,General Degredation,28467
1870.6,51.66,1638.95,19.03,58.77,21.47,3.875,1.536,36.32,14.61,0.7931,0.0448,0.1349,Minor Fault,General Degredation,66417
1692.7,58.8,2042.26,17.81,49.69,25.84,2.805,1.751,22.98,11.73,0.8683,0.0245,0.1022,No Fault,Healthy,310708
3085.3,55.08,1833.76,18.14,79.81,27.85,3.564,1.258,29.42,8.28,0.8323,0.0278,0.1104,No Fault,Healthy,93619
3087.3,56.91,1800.57,19.69,85.68,18.5,4.255,1.675,49.22,16.69,0.791,0.0392,0.1234,Minor Fault,General Degredation,40926
3241.1,84.32,2809.74,26.37,113.27,26.64,3.854,1.89,47.51,9.48,0.833,0.0309,0.1085,Major Fault,Thermal Breakdown,37694
3365.7,61.51,1851.67,23.47,120.05,21.79,4.982,1.684,61.49,13.22,0.7526,0.0512,0.1478,Major Fault,Thermal Breakdown,12191
2280.6,65.73,2314.49,18.78,49.79,18.34,3.538,1.589,21.12,9.85,0.8802,0.0215,0.1014,No Fault,Healthy,402176
2254.1,29.87,945.88,13.62,42.54,19.44,3.078,1.625,41.8,8.63,0.7917,0.0393,0.1393,Minor Fault,General Degredation,164891
3055.4,71.19,2434.35,20.84,76.29,14.84,3.972,2.129,23.96,11.32,0.8549,0.0241,0.107,No Fault,Healthy,136280
2654.9,102.78,3287.99,31.28,120.44,16.63,4.947,2.031,47.96,13.95,0.7998,0.0362,0.118,Major Fault,Thermal Breakdown,24280
2795.3,80.18,2686.41,24.8,98.15,28.5,4.166,2.381,22.99,7.66,0.8376,0.0276,0.1149,Major Fault,Thermal Breakdown,62955
3048.6,53.4,1710.62,19.72,89.86,29.49,4.109,1.643,89.43,9.14,0.8009,0.0393,0.1427,Minor Fault,General Degredation,37141
3303.0,94.22,3054.21,28.58,131.71,22.25,4.531,2.674,70.36,6.39,0.8104,0.0309,0.1049,Major Fault,Thermal Breakdown,27905
1812.6,60.41,1974.61,18.92,65.33,28.1,5.314,1.77,53.83,7.66,0.8171,0.0331,0.1264,Minor Fault,General Degredation,98646
1914.1,64.6,1966.21,23.04,75.14,20.92,4.648,2.122,42.37,16.43,0.7609,0.0506,0.1722,Minor Fault,General Degredation,31946
1153.8,55.99,1811.81,18.97,45.96,23.85,3.612,1.796,74.1,7.25,0.809,0.0355,0.0961,Minor Fault,General Degredation,173079
2461.4,55.6,1936.06,17.38,59.95,26.71,2.715,1.66,61.05,5.98,0.8705,0.02,0.1026,No Fault,Healthy,320571
997.0,26.28,845.27,12.17,37.08,27.77,3.283,1.31,39.4,11.63,0.8041,0.0383,0.1066,Minor Fault,General Degredation,228298
2157.1,71.81,2226.92,25.05,85.22,20.99,4.457,1.7,62.98,18.89,0.7753,0.0541,0.1438,Minor Fault,General Degredation,21597
2365.1,55.55,1757.47,20.72,76.3,21.53,4.01,1.466,38.54,9.48,0.791,0.0436,0.1409,Minor Fault,General Degredation,41531
1673.7,57.18,1737.52,20.97,72.19,28.26,3.469,1.36,59.58,16.08,0.7597,0.0492,0.144,Minor Fault,General Degredation,36442
2495.2,64.1,2079.48,21.36,73.24,16.36,4.441,1.965,47.41,10.5,0.811,0.0339,0.1202,Minor Fault,General Degredation,74844
982.4,53.78,1693.88,19.9,43.42,24.81,3.932,1.601,60.77,21.27,0.7874,0.0464,0.1391,Minor Fault,General Degredation,113442
1000.8,63.96,2058.48,20.94,47.0,25.61,3.736,2.12,31.21,23.58,0.8046,0.0354,0.1342,Minor Fault,General Degredation,166368
3121.0,78.05,2484.69,26.15,119.17,26.66,5.294,2.188,55.85,10.6,0.7959,0.0432,0.137,Major Fault,Thermal Breakdown,17276
1872.5,66.07,2045.91,24.52,83.79,32.34,5.142,2.123,74.3,17.18,0.7741,0.0517,0.1525,Minor Fault,General Degredation,24523
1243.1,57.7,1950.08,18.51,54.6,32.32,3.928,1.451,24.63,10.85,0.845,0.0293,0.1149,No Fault,Healthy,180039
2310.1,58.15,2029.2,18.17,56.2,25.86,3.153,1.756,45.95,4.67,0.8724,0.022,0.085,No Fault,Healthy,301437
2979.0,63.01,2064.04,20.76,89.82,25.72,2.994,2.1,38.12,8.79,0.8189,0.0358,0.1206,Minor Fault,General Degredation,44570
1482.7,47.52,1508.25,18.34,52.96,25.55,4.631,1.622,41.27,12.18,0.7935,0.0433,0.1408,Minor Fault,General Degredation,87689
2581.8,63.12,1843.04,24.4,111.32,26.25,4.196,2.181,52.07,13.88,0.73,0.0565,0.1664,Major Fault,Thermal Breakdown,11803
1130.4,70.27,2291.0,23.4,58.47,31.82,4.532,2.712,82.65,16.8,0.8151,0.0409,0.1562,Minor Fault,General Degredation,80666
1039.5,61.31,1955.57,22.65,47.06,21.98,3.475,1.496,102.88,14.8,0.7974,0.0463,0.151,Minor Fault,General Degredation,96978
2334.7,53.64,1746.08,17.68,69.13,24.85,4.111,1.984,35.81,9.1,0.8138,0.0331,0.1119,Minor Fault,General Degredation,87937
2359.7,55.69,1837.85,19.15,68.5,26.6,3.374,1.603,89.58,13.07,0.825,0.0334,0.1141,No Fault,Healthy,88029
2621.1,69.78,2224.12,24.45,104.3,32.5,4.498,1.892,66.11,12.86,0.7968,0.0435,0.1287,Major Fault,Thermal Breakdown,22257
2860.4,43.5,1307.38,19.08,77.34,16.29,4.389,1.485,56.77,14.3,0.7514,0.0559,0.1731,Minor Fault,General Degredation,24700
3534.8,47.75,1558.79,17.71,67.2,11.26,3.833,1.419,62.6,10.77,0.8161,0.0402,0.134,Minor Fault,General Degredation,63290
2294.0,35.9,1146.75,15.45,59.71,27.5,3.547,1.595,73.61,12.43,0.7987,0.0427,0.134,Minor Fault,General Degredation,70920
1772.0,60.51,2004.98,20.73,57.59,22.49,3.244,1.99,98.58,15.25,0.8284,0.0332,0.1142,No Fault,Healthy,126247
3047.0,72.93,2392.61,23.43,94.15,21.11,5.203,2.29,35.61,12.95,0.8202,0.0344,0.1036,Minor Fault,General Degredation,43952
1631.2,79.97,2439.39,27.43,83.84,23.65,5.089,2.037,50.92,19.66,0.7626,0.0512,0.151,Minor Fault,General Degredation,24898
2085.2,83.23,2865.66,24.95,65.82,23.97,4.151,2.331,46.85,7.42,0.8608,0.0254,0.0968,No Fault,Healthy,164837
1111.8,49.64,1656.37,17.88,33.03,19.88,3.683,1.267,42.82,33.04,0.8341,0.0324,0.1172,No Fault,Healthy,402428
968.4,63.75,2056.13,21.6,46.81,23.3,4.561,1.769,64.26,7.69,0.8063,0.0376,0.1333,Minor Fault,General Degredation,148939
3499.2,53.97,1721.73,19.83,96.34,26.2,4.516,2.495,43.84,14.42,0.7976,0.0411,0.1345,Minor Fault,Thermal Breakdown,29332
3157.1,84.71,2719.67,26.14,127.86,30.61,5.007,1.99,61.68,14.69,0.8026,0.0391,0.1297,Major Fault,Thermal Breakdown,18455
2779.1,79.55,2446.05,27.07,125.92,30.01,4.487,1.967,63.0,14.14,0.7687,0.0479,0.1459,Major Fault,Thermal Breakdown,12514
2004.2,62.52,1700.63,26.18,104.44,27.65,6.297,1.641,116.54,17.66,0.68,0.0696,0.1687,Major Fault,Thermal Breakdown,8832
1367.9,50.71,1687.91,17.11,41.95,21.26,4.06,1.411,44.55,6.58,0.8321,0.0294,0.1107,No Fault,Healthy,302918
1322.4,10.0,318.54,7.85,26.46,20.35,3.018,1.306,37.84,21.88,0.7964,0.0427,0.1274,Minor Fault,General Degredation,360978
1575.7,38.5,1272.15,14.12,47.31,27.87,3.875,0.996,70.2,10.31,0.8262,0.0333,0.1163,No Fault,Healthy,185756
2382.9,32.22,1001.31,14.85,60.14,27.94,3.868,1.241,40.48,17.13,0.777,0.0493,0.1303,Minor Fault,General Degredation,52591
2829.4,38.31,1136.42,18.83,80.45,28.99,5.277,1.052,49.11,19.81,0.7417,0.0584,0.169,Minor Fault,General Degredation,20807
2682.5,88.18,2895.58,27.91,105.11,24.61,4.812,2.127,31.67,8.05,0.8209,0.0394,0.1311,Major Fault,Thermal Breakdown,26887
1655.8,40.57,1232.21,18.01,69.23,37.46,4.37,1.302,44.57,15.91,0.7592,0.05,0.1508,Minor Fault,General Degredation,38488
3478.1,44.09,1467.64,15.1,72.56,23.81,3.561,1.623,64.62,15.02,0.8323,0.0303,0.1091,No Fault,Healthy,95211
2892.3,46.19,1354.29,19.32,90.65,26.01,4.964,1.935,46.38,11.6,0.733,0.0527,0.1539,Minor Fault,General Degredation,20085
2396.8,98.98,2904.81,33.57,137.83,21.11,6.269,2.865,46.65,17.05,0.7337,0.0572,0.1684,Major Fault,Thermal Breakdown,7475
2551.6,59.06,1907.59,20.24,82.53,29.43,4.25,2.033,54.17,13.94,0.8074,0.0387,0.1295,Minor Fault,General Degredation,45264
2032.9,74.91,2346.53,26.38,93.2,28.77,5.582,2.21,40.95,10.1,0.7831,0.0467,0.1478,Minor Fault,General Degredation,24491
1568.9,62.63,2109.26,20.15,56.19,27.59,3.962,1.21,25.69,13.24,0.8419,0.0275,0.1088,No Fault,Healthy,192904
1861.1,30.23,983.85,12.62,41.85,20.24,2.826,1.551,119.73,14.53,0.8135,0.0338,0.1214,Minor Fault,General Degredation,230355
2946.2,82.99,2657.11,27.74,127.69,32.28,4.317,2.073,59.81,12.09,0.8004,0.0454,0.1524,Major Fault,Thermal Breakdown,13668
938.9,66.02,1875.76,26.14,66.15,29.89,5.686,1.27,76.43,15.79,0.7103,0.0637,0.1951,Minor Fault,General Degredation,25921
1213.4,58.17,1964.32,18.51,53.47,32.9,2.573,1.568,36.57,6.74,0.8442,0.0218,0.0935,No Fault,Healthy,339109
1024.2,86.4,2680.81,28.54,62.31,22.13,5.651,2.038,64.67,11.91,0.7757,0.0419,0.1471,Minor Fault,General Degredation,67670
1010.0,54.8,1686.33,21.96,47.63,23.95,5.264,1.736,42.18,11.19,0.7693,0.0526,0.1754,Minor Fault,General Degredation,73439
3209.7,57.83,1718.38,23.49,116.01,24.34,4.862,1.676,57.49,13.65,0.7428,0.0583,0.161,Major Fault,Thermal Breakdown,10155
2799.9,54.82,1781.76,18.87,70.38,19.4,5.509,1.258,48.75,22.32,0.8125,0.038,0.1288,Minor Fault,General Degredation,64390
2180.3,76.14,2280.77,27.1,105.48,24.76,4.652,1.855,54.83,17.31,0.7488,0.053,0.1601,Major Fault,Thermal Breakdown,14924
1164.2,72.21,2174.84,24.54,58.83,20.83,5.08,2.052,58.83,9.74,0.753,0.0474,0.1508,Minor Fault,General Degredation,59131
2227.4,64.18,1859.39,24.32,96.84,25.29,5.052,1.708,70.23,12.08,0.7243,0.0578,0.1571,Minor Fault,Thermal Breakdown,14561
2178.4,44.22,1390.49,16.76,67.72,26.93,3.717,1.359,39.19,8.44,0.7861,0.038,0.1165,Minor Fault,General Degredation,69632
1367.6,54.45,1733.8,19.54,52.32,25.38,4.499,1.725,59.21,9.66,0.7961,0.041,0.1365,Minor Fault,General Degredation,100195
2071.4,44.22,1475.52,16.14,47.94,20.0,3.845,1.427,59.52,7.05,0.8342,0.0338,0.1262,No Fault,Healthy,175447
1976.0,77.41,2476.36,25.63,86.67,29.68,5.551,1.725,37.49,15.71,0.7998,0.0371,0.1318,Minor Fault,General Degredation,44653
2562.8,36.38,1180.8,14.16,57.97,27.74,3.233,1.472,96.63,15.15,0.8115,0.037,0.125,Minor Fault,General Degredation,100154
2614.8,83.92,2809.69,25.67,89.73,20.29,4.94,2.376,29.31,15.25,0.8371,0.0319,0.1146,Minor Fault,General Degredation,56133
1022.3,79.31,2290.7,28.38,69.62,25.37,5.234,2.633,72.12,13.36,0.722,0.058,0.1732,Minor Fault,General Degredation,28274
1911.5,46.22,1485.57,18.22,60.16,28.23,4.587,1.259,37.27,14.32,0.8035,0.0406,0.11,Minor Fault,General Degredation,77297
2589.8,53.75,1761.35,18.95,70.11,23.24,3.892,1.135,29.17,9.4,0.8192,0.0352,0.1247,Minor Fault,General Degredation,75775
2258.5,49.31,1595.94,18.04,59.22,21.31,3.404,0.909,29.06,9.75,0.8091,0.036,0.1279,Minor Fault,General Degredation,101362
3212.5,66.45,2310.09,21.57,71.85,20.16,2.521,1.953,33.98,12.47,0.8691,0.0245,0.0941,No Fault,Healthy,148607
2678.5,81.19,2551.98,27.36,113.59,25.94,5.507,2.321,43.84,9.76,0.7858,0.0461,0.1467,Major Fault,Thermal Breakdown,16891
1339.9,77.78,2606.87,23.68,60.11,29.06,4.608,1.413,41.94,11.29,0.8379,0.0314,0.0973,No Fault,Healthy,129488
1090.5,53.51,1754.33,18.15,45.45,25.81,4.245,2.607,50.57,8.93,0.8197,0.0339,0.098,Minor Fault,General Degredation,194115
2634.5,78.82,2433.6,27.09,116.3,29.63,5.048,2.284,54.35,11.89,0.7719,0.0514,0.146,Major Fault,Thermal Breakdown,12786
971.6,77.58,2481.2,24.46,52.66,21.93,4.456,2.436,58.53,21.26,0.7996,0.0346,0.0912,Minor Fault,General Degredation,138963
2481.6,57.17,1785.19,21.17,84.62,26.7,4.452,1.995,99.19,10.07,0.7807,0.0446,0.131,Minor Fault,General Degredation,32326
3438.6,59.86,1952.4,19.24,103.46,28.94,4.494,1.919,30.6,10.25,0.8154,0.0345,0.1073,Major Fault,Thermal Breakdown,36330
2453.8,83.13,2701.52,25.4,97.06,28.5,4.757,1.995,51.98,15.12,0.8125,0.0349,0.1122,Minor Fault,Thermal Breakdown,40139
1948.1,75.88,2473.5,24.48,70.18,21.85,3.995,1.769,33.21,13.06,0.815,0.0337,0.1026,Minor Fault,General Degredation,82367
2636.9,78.37,2554.42,25.19,98.98,22.82,4.834,2.412,39.92,9.78,0.8148,0.0382,0.1415,Major Fault,Thermal Breakdown,32224
2137.3,98.78,3330.76,28.68,76.75,18.99,5.719,2.713,29.21,8.87,0.843,0.0261,0.0875,No Fault,Healthy,114734
2373.2,68.21,2108.04,24.72,94.59,26.07,4.571,1.285,41.15,10.25,0.7726,0.0476,0.136,Minor Fault,General Degredation,23028
3442.0,64.88,1889.93,25.96,132.97,22.36,4.516,1.455,96.45,14.65,0.7282,0.0681,0.1877,Major Fault,Thermal Breakdown,5754
1942.5,80.37,2506.05,27.03,98.46,34.5,4.978,2.045,66.11,10.48,0.7795,0.046,0.1294,Major Fault,Thermal Breakdown,22472
3495.2,89.82,2974.2,27.24,130.82,30.16,3.585,2.003,37.79,6.37,0.8278,0.0308,0.1124,Major Fault,Thermal Breakdown,28226
3344.4,50.83,1564.76,19.64,94.96,21.65,4.116,1.684,45.58,35.07,0.7696,0.0468,0.1372,Minor Fault,General Degredation,23317
1428.6,56.97,1941.64,18.15,43.44,22.46,4.316,1.726,24.83,8.57,0.852,0.0246,0.107,No Fault,Healthy,403600
1087.3,44.72,1475.14,15.85,46.7,30.89,3.061,1.187,104.75,6.79,0.8246,0.0323,0.1146,No Fault,Healthy,202507
1172.1,65.14,2174.52,21.69,50.3,29.37,3.703,2.192,35.29,10.8,0.8345,0.0356,0.1168,No Fault,Healthy,143787
949.2,73.34,2244.05,26.13,55.59,25.02,4.062,2.023,57.2,10.18,0.765,0.0505,0.1479,Minor Fault,General Degredation,58524
1155.0,45.77,1411.94,18.9,44.32,23.65,4.222,1.753,43.76,16.5,0.7713,0.047,0.1326,Minor Fault,General Degredation,106258
2744.1,77.01,2688.67,22.85,68.2,17.21,3.206,2.205,117.77,6.7,0.8729,0.0257,0.1066,No Fault,Healthy,149971
1092.2,53.2,1628.59,19.83,50.61,24.58,4.144,1.128,48.53,12.4,0.7653,0.0481,0.1573,Minor Fault,General Degredation,77826
1761.2,51.98,1672.6,18.1,58.87,23.69,4.534,1.92,31.86,25.76,0.8045,0.0344,0.1103,Minor Fault,General Degredation,112426
3181.2,76.95,2381.85,25.77,127.61,23.5,5.245,2.409,63.6,15.91,0.7738,0.0461,0.1555,Major Fault,Thermal Breakdown,13433
962.8,50.62,1638.49,17.21,43.51,28.38,3.722,1.479,55.88,8.02,0.8092,0.0324,0.1006,Minor Fault,General Degredation,231774
3099.1,38.95,1257.56,15.8,59.52,16.6,3.741,1.167,83.39,15.96,0.8072,0.0389,0.137,Minor Fault,General Degredation,86060
1661.0,71.15,2357.83,22.87,64.78,29.82,4.488,2.053,44.73,14.92,0.8284,0.0318,0.0904,No Fault,Healthy,108524
